,profit
668,0.11396901600000131
669,0.11396901600000131
670,0.11396901600000131
671,0.11396901600000131
672,0.11396901600000131
673,0.10140858300000133
674,0.10140858300000133
675,0.09564788300000138
676,0.09564788300000138
677,0.10181169900000131
678,0.10181169900000131
679,0.10208435400000138
680,0.10209313200000136
681,0.10578469400000134
682,0.10578469400000134
683,0.10538934300000147
684,0.1024213510000016
685,0.09995325100000185
686,0.09995325100000185
687,0.10515209900000189
688,0.10468228700000193
689,0.10468228700000193
690,0.10468228700000193
691,0.10521940900000204
692,0.10521940900000204
693,0.10521940900000204
694,0.10704694000000203
695,0.10704694000000203
696,0.106348157000002
697,0.106348157000002
698,0.11627209300000207
699,0.11627209300000207
700,0.11627209300000207
701,0.11627209300000207
702,0.11627209300000207
703,0.11627209300000207
704,0.11627209300000207
705,0.11627209300000207
706,0.11627209300000207
707,0.11627209300000207
708,0.11627209300000207
709,0.11627209300000207
710,0.11627209300000207
711,0.11627209300000207
712,0.10965569300000189
713,0.10965569300000189
714,0.10778612500000184
715,0.11108948500000193
716,0.134915903000002
717,0.134915903000002
718,0.11303278700000186
719,0.11303278700000186
720,0.11303278700000186
721,0.1112059730000019
722,0.10938558300000167
723,0.10938558300000167
724,0.10938558300000167
725,0.11100790800000193
726,0.11100790800000193
727,0.11541515400000191
728,0.11541515400000191
729,0.11492059200000204
730,0.11334096200000188
731,0.11334096200000188
732,0.11334096200000188
733,0.11334096200000188
734,0.11695257000000203
735,0.11761731000000197
736,0.11761731000000197
737,0.11761731000000197
738,0.11761731000000197
739,0.11761731000000197
740,0.11761731000000197
741,0.11761731000000197
742,0.11710479700000209
743,0.11910092500000213
744,0.13060555700000198
745,0.12593678900000183
746,0.12593678900000183
747,0.12593678900000183
748,0.12593678900000183
749,0.12593678900000183
750,0.12593678900000183
751,0.12593678900000183
752,0.12593678900000183
753,0.12593678900000183
754,0.12370474100000184
755,0.12370474100000184
756,0.12370474100000184
757,0.12370474100000184
758,0.12370474100000184
759,0.12370474100000184
760,0.11900567300000175
761,0.11900567300000175
762,0.11900567300000175
763,0.10372732800000195
764,0.10372732800000195
765,0.10372732800000195
766,0.10372732800000195
767,0.10372732800000195
768,0.10372732800000195
769,0.10372732800000195
770,0.10172666400000208
771,0.10172666400000208
772,0.10172666400000208
773,0.10538966400000205
774,0.09995274300000201
775,0.09995274300000201
776,0.09995274300000201
777,0.10223996300000215
778,0.10153515800000212
779,0.10153515800000212
780,0.10153515800000212
781,0.10153515800000212
782,0.10153515800000212
783,0.10153515800000212
784,0.10153515800000212
785,0.09749265800000217
786,0.09749265800000217
787,0.09877385000000216
788,0.10349823500000221
789,0.10349823500000221
790,0.10349823500000221
791,0.10349823500000221
792,0.10349823500000221
793,0.10349823500000221
794,0.10349823500000221
795,0.10349823500000221
796,0.08683725500000228
797,0.08683725500000228
798,0.08683725500000228
799,0.08668703500000197
800,0.08716813900000209
801,0.08716813900000209
802,0.08526690700000206
803,0.08512111700000191
804,0.08512111700000191
805,0.08327531700000224
806,0.08327531700000224
807,0.08327531700000224
808,0.08327531700000224
809,0.08327531700000224
810,0.08327531700000224
811,0.08327531700000224
812,0.08327531700000224
813,0.08059203700000217
814,0.08059203700000217
815,0.08059203700000217
816,0.08008378300000207
817,0.0791522200000021
818,0.0779417200000021
819,0.0779417200000021
820,0.0779417200000021
821,0.07566248300000211
822,0.07749783500000196
823,0.07749783500000196
824,0.07749783500000196
825,0.07749783500000196
826,0.08044445300000191
827,0.0782388170000019
828,0.0782388170000019
829,0.0782388170000019
830,0.0782388170000019
831,0.0782388170000019
832,0.0782388170000019
833,0.0782388170000019
834,0.07380515900000217
835,0.07619148400000197
836,0.07619148400000197
837,0.07619148400000197
838,0.07619148400000197
839,0.07619148400000197
840,0.07619148400000197
841,0.07619148400000197
842,0.07619148400000197
843,0.07619148400000197
844,0.07619148400000197
845,0.07619148400000197
846,0.07619148400000197
847,0.07619148400000197
848,0.07619148400000197
849,0.07619148400000197
850,0.07619148400000197
851,0.07619148400000197
852,0.07619148400000197
853,0.07619148400000197
854,0.07619148400000197
855,0.07619148400000197
856,0.07619148400000197
857,0.07619148400000197
858,0.09972507400000219
859,0.09904540600000211
860,0.09904540600000211
861,0.09933095300000216
862,0.10055386500000218
863,0.10121036500000202
864,0.10039825400000213
865,0.101061018000002
866,0.10148063400000185
867,0.10148116400000196
868,0.10219594400000198
869,0.09826453200000174
870,0.09880200300000164
871,0.10052129700000156
872,0.10052129700000156
873,0.10052129700000156
874,0.10119200100000181
875,0.10457456100000195
876,0.10179080200000179
877,0.10179080200000179
878,0.10179080200000179
879,0.09956673800000182
880,0.10084788300000169
881,0.10150550700000172
882,0.09956512700000153
883,0.10137960800000134
884,0.09838385000000138
885,0.09838385000000138
886,0.09838385000000138
887,0.09838385000000138
888,0.09838385000000138
889,0.10375956600000147
890,0.1009392840000014
891,0.1009392840000014
892,0.10403432400000145
893,0.10431260200000159
894,0.10515251100000178
895,0.10487958700000166
896,0.10203452000000168
897,0.10203452000000168
898,0.10384250300000164
899,0.10304581900000187
900,0.10304581900000187
901,0.10304581900000187
902,0.10294857900000176
903,0.10294857900000176
904,0.09787542700000174
905,0.09787542700000174
906,0.09408400200000178
907,0.09618251400000188
908,0.09577956600000204
909,0.09262881600000195
910,0.09793726200000186
911,0.09828981400000192
912,0.09828981400000192
913,0.09507483400000183
914,0.0955980140000019
915,0.0955980140000019
916,0.0955980140000019
917,0.09648622400000173
918,0.09646842200000161
919,0.09161243400000152
920,0.09475580200000144
921,0.09475580200000144
922,0.09475580200000144
923,0.09674735200000151
924,0.09372961000000157
925,0.09372961000000157
926,0.09372961000000157
927,0.09372961000000157
928,0.09372961000000157
929,0.09372961000000157
930,0.09372961000000157
931,0.09372961000000157
932,0.09372961000000157
933,0.09372961000000157
934,0.09372961000000157
935,0.09372961000000157
936,0.09372961000000157
937,0.09372961000000157
938,0.09372961000000157
939,0.09372961000000157
940,0.09372961000000157
941,0.09372961000000157
942,0.09372961000000157
943,0.09372961000000157
944,0.09372961000000157
945,0.09372961000000157
946,0.09372961000000157
947,0.09372961000000157
948,0.06281138200000136
949,0.061742439000001204
950,0.06238416700000138
951,0.06424805900000119
952,0.06424805900000119
953,0.06124053400000107
954,0.06124053400000107
955,0.06124053400000107
956,0.06124053400000107
957,0.06124053400000107
958,0.06124053400000107
959,0.06124053400000107
960,0.06124053400000107
961,0.06124053400000107
962,0.06124053400000107
963,0.06124053400000107
964,0.06124053400000107
965,0.06124053400000107
966,0.06124053400000107
967,0.06124053400000107
968,0.06124053400000107
969,0.06124053400000107
970,0.06124053400000107
971,0.06872734200000119
972,0.07072136000000118
973,0.07016752500000134
974,0.07016752500000134
975,0.06999218800000118
976,0.06999218800000118
977,0.06999218800000118
978,0.07250941600000127
979,0.07250941600000127
980,0.07250941600000127
981,0.07250941600000127
982,0.07250941600000127
983,0.07250941600000127
984,0.07250941600000127
985,0.07250941600000127
986,0.07250941600000127
987,0.07250941600000127
988,0.07250941600000127
989,0.07250941600000127
990,0.07250941600000127
991,0.07250941600000127
992,0.07250941600000127
993,0.07503469800000118
994,0.07503469800000118
995,0.07715419300000126
996,0.07715419300000126
997,0.07490107500000165
998,0.08042280000000157
999,0.07859196000000157
