Wall time,Step,Value
1597509874.1870003,6,1.0157885551452637
1597509900.9356556,19,0.9941952228546143
1597509913.55273,25,1.0002330541610718
1597509945.7293236,41,0.9939196109771729
1597509949.715768,43,0.9958854913711548
1597509960.2109168,46,0.9954266548156738
1597509975.2520285,54,0.9892471432685852
1597509980.6088028,57,1.0074810981750488
1597510010.0325508,72,1.017799973487854
1597510018.3404996,75,1.010157585144043
1597510053.621873,95,0.9920055866241455
1597510067.9849124,103,0.9790268540382385
1597510076.1190915,107,1.037649154663086
1597510113.9081929,127,1.0136432647705078
1597510135.3917468,140,1.0093467235565186
1597510156.9410193,151,0.9988042712211609
1597510166.858759,156,1.0093272924423218
1597510173.0934503,159,0.9844534993171692
1597510189.8213012,168,0.9782041311264038
1597510210.206952,179,0.9660897850990295
1597510217.2480097,184,1.020898699760437
1597510222.7930303,186,1.0115770101547241
1597510224.0422435,187,0.9934130311012268
1597510234.0445647,191,0.9944239854812622
1597510247.0640156,199,0.9809407591819763
1597510261.919171,208,0.9768665432929993
1597510270.720337,213,1.042374849319458
1597510292.1776164,224,0.969010591506958
1597510303.478531,230,1.0194779634475708
1597510313.4557247,235,0.9912295937538147
1597510340.4662492,250,0.9687016606330872
1597510352.486555,256,0.9657880663871765
1597510361.0232394,261,0.9882609248161316
1597510373.324609,268,1.0133647918701172
1597510378.235504,272,0.9780213832855225
1597510386.202581,274,0.993483304977417
1597510420.5182478,293,0.9882230162620544
1597510429.3746254,298,1.0054603815078735
1597510440.6801515,304,1.0342038869857788
1597510448.4513273,309,0.9915218949317932
1597510452.587908,311,0.9825164675712585
1597510466.2595766,319,1.0211195945739746
1597510488.0479794,331,0.9792408347129822
1597510503.1547234,340,0.9951501488685608
1597510519.890097,348,0.9909754395484924
1597510548.520098,364,0.9898625612258911
1597510554.1245847,368,0.9973233342170715
1597510573.3640375,378,1.0275070667266846
1597510650.265498,422,1.0026640892028809
1597510652.4855125,423,1.0106648206710815
1597510682.9956732,440,0.9990310668945312
1597510687.075566,442,0.9980535507202148
1597510689.3025076,443,0.9942640066146851
1597510693.1914945,446,1.0252240896224976
1597510721.1559262,461,1.0094109773635864
1597510725.8398476,464,0.9691939949989319
1597510727.4890401,465,1.0252984762191772
1597510746.0836315,475,1.0097254514694214
1597510778.5176337,492,1.0039288997650146
1597510785.3006454,494,0.993121325969696
1597510820.8904867,515,0.9857088327407837
1597510824.1365132,518,1.0129344463348389
1597510841.7729285,526,0.9962918758392334
1597510852.9033737,532,1.0177419185638428
1597510855.1354322,534,1.002633810043335
1597510862.285194,537,0.9999915957450867
1597510872.1124597,543,1.0303062200546265
1597510880.390379,548,0.9934449791908264
1597510900.8084,558,1.0031362771987915
1597510915.5807133,564,0.988050639629364
1597510925.7987654,570,1.0007661581039429
1597510931.9768283,574,1.0447956323623657
1597510945.2299006,580,1.0012449026107788
1597510950.590187,582,1.0042724609375
1597510961.7650652,587,0.9867177605628967
1597510964.0917318,588,0.9891015887260437
1597510976.266598,594,0.9992332458496094
1597510993.7928898,603,1.0305564403533936
