Wall time,Step,Value
1597509874.1870003,6,287.1719970703125
1597509900.9356556,19,68.77899932861328
1597509913.55273,25,-269.2860107421875
1597509945.7283263,41,-448.82501220703125
1597509949.715768,43,-485.16400146484375
1597509960.2109168,46,-103.38600158691406
1597509975.2520285,54,-231.20199584960938
1597509980.6088028,57,425.9580078125
1597510010.0325508,72,214.2779998779297
1597510018.3404996,75,199.83700561523438
1597510053.6208751,95,-76.19100189208984
1597510067.983915,103,33.87799835205078
1597510076.1190915,107,954.4920043945312
1597510113.9081929,127,35.16899871826172
1597510135.3917468,140,286.9570007324219
1597510156.9410193,151,105.40399932861328
1597510166.858759,156,-92.94999694824219
1597510173.0934503,159,-405.97100830078125
1597510189.8213012,168,-306.93499755859375
1597510210.206952,179,-580.2349853515625
1597510217.2480097,184,128.16200256347656
1597510222.7930303,186,170.09500122070312
1597510224.0422435,187,-165.2030029296875
1597510234.0435667,191,-277.42401123046875
1597510247.0640156,199,-262.1390075683594
1597510261.919171,208,-535.2109985351562
1597510270.7193394,213,678.7979736328125
1597510292.1776164,224,-316.5920104980469
1597510303.478531,230,248.0919952392578
1597510313.4557247,235,-179.031005859375
1597510340.4662492,250,-418.3659973144531
1597510352.486555,256,-562.3259887695312
1597510361.0232394,261,-321.4429931640625
1597510373.324609,268,-122.65699768066406
1597510378.235504,272,-613.3909912109375
1597510386.202581,274,-80.82599639892578
1597510420.5182478,293,-85.28800201416016
1597510429.3746254,298,-66.60800170898438
1597510440.6801515,304,315.0639953613281
1597510448.4513273,309,-369.5400085449219
1597510452.587908,311,-303.6730041503906
1597510466.2595766,319,528.4979858398438
1597510488.0479794,331,-29.5049991607666
1597510503.1547234,340,-99.43000030517578
1597510519.890097,348,-106.8030014038086
1597510548.520098,364,-278.0710144042969
1597510554.1245847,368,5.492000102996826
1597510573.3640375,378,673.9080200195312
1597510650.265498,422,-118.1449966430664
1597510652.4855125,423,-54.680999755859375
1597510682.9956732,440,-148.72799682617188
1597510687.075566,442,9.8100004196167
1597510689.3025076,443,-323.24798583984375
1597510693.1914945,446,416.7049865722656
1597510721.1559262,461,-14.970000267028809
1597510725.8388498,464,-222.3419952392578
1597510727.4890401,465,329.1260070800781
1597510746.0836315,475,123.73300170898438
1597510778.5176337,492,5.828999996185303
1597510785.3006454,494,-234.8699951171875
1597510820.8894897,515,-480.8949890136719
1597510824.1365132,518,345.3590087890625
1597510841.7729285,526,104.89299774169922
1597510852.9033737,532,59.58599853515625
1597510855.1354322,534,128.06399536132812
1597510862.285194,537,-42.07400131225586
1597510872.1124597,543,307.7950134277344
1597510880.390379,548,-34.86800003051758
1597510900.8084,558,-48.83599853515625
1597510915.5807133,564,-179.02999877929688
1597510925.7987654,570,-44.119998931884766
1597510931.9768283,574,370.7749938964844
1597510945.2299006,580,-252.3679962158203
1597510950.590187,582,-152.5
1597510961.7650652,587,-195.31100463867188
1597510964.0917318,588,-142.36099243164062
1597510976.266598,594,-235.81399536132812
1597510993.7928898,603,102.18000030517578
1597511028.3515048,621,-225.1840057373047
1597511031.8284981,623,-222.2689971923828
1597511057.8025408,635,306.89300537109375
1597511072.15552,642,366.9859924316406
1597511072.3365436,643,-285.2300109863281
1597511077.2175107,645,-102.21499633789062
1597511082.6536324,648,287.81298828125
1597511086.4562075,650,-316.7349853515625
1597511108.18076,662,409.7770080566406
1597511112.786317,665,370.17401123046875
1597511120.3608885,669,55.14699935913086
1597511125.4874003,672,358.00201416015625
1597511131.2074156,675,466.0069885253906
1597511139.3072374,679,-141.86099243164062
1597511148.831669,684,455.0190124511719
1597511157.7797837,689,202.80099487304688
1597511210.2147787,715,-41.180999755859375
1597511216.4768867,719,226.41700744628906
1597511221.9733024,723,-272.489013671875
1597511223.6264484,724,-94.01799774169922
1597511237.968378,731,353.1080017089844
1597511254.2454858,740,70.6510009765625
1597511264.4706306,744,-161.53799438476562
1597511274.7437153,748,-127.03099822998047
1597511283.7384408,753,756.5980224609375
1597511291.992589,757,313.79400634765625
1597511313.598675,766,-8.45199966430664
1597511318.9934843,770,-376.9540100097656
1597511319.15605,771,221.06199645996094
1597511324.4492702,772,308.07501220703125
1597511328.2762058,774,388.59698486328125
1597511328.9653952,775,-89.625
1597511340.804248,781,143.28399658203125
1597511351.0624099,786,-633.177978515625
1597511357.4123642,788,239.0399932861328
1597511371.5325174,793,-300.4079895019531
1597511372.8951163,794,-7.839000225067139
1597511377.292608,795,-161.9219970703125
1597511384.9524057,799,556.6690063476562
1597511394.2648985,803,-143.68600463867188
1597511405.2423816,808,214.78199768066406
1597511405.5113852,809,135.88699340820312
1597511406.7239056,810,-113.4219970703125
1597511454.455463,833,157.94200134277344
1597511465.4134007,837,189.4980010986328
1597511528.897397,870,-285.27099609375
1597511539.6385334,875,159.14599609375
1597511542.4975836,877,0.7409999966621399
1597511554.07741,883,-549.1610107421875
1597511566.961854,891,-172.1699981689453
1597511579.5713825,897,-31.695999145507812
1597511590.0275946,901,290.56500244140625
1597511600.9563842,908,-843.1389770507812
1597511607.7572982,910,-304.7590026855469
1597511619.0184274,916,-644.1790161132812
1597511621.4484084,918,101.12200164794922
1597511651.1354606,932,-469.3529968261719
1597511651.4073374,933,-77.23899841308594
1597511672.7216,943,31.341999053955078
