Wall time,Step,Value
1598089105.8386607,43,1.0009565353393555
1598089122.2698832,46,1.0170818567276
1598089213.114641,72,1.01190984249115
1598089296.671555,95,0.9938427805900574
1598089534.4178753,159,1.0343120098114014
1598089569.750362,168,1.050507664680481
1598089807.061168,230,1.0122936964035034
1598089823.297887,235,1.010560154914856
1598089900.1299708,256,1.0610122680664062
1598089964.8818872,274,0.9894646406173706
1598090097.2350676,309,1.0328446626663208
1598090102.7413378,311,1.0137982368469238
1598090133.9646115,319,0.9937320947647095
1598090527.4852767,422,1.0658957958221436
1598090662.730089,461,1.0744521617889404
1598090720.1400998,475,1.0279104709625244
1598090959.2126899,537,1.0218651294708252
1598091134.4956837,580,0.9847409129142761
1598091157.9286542,587,1.0682462453842163
1598091343.3787267,635,1.0287659168243408
1598091395.4646447,648,1.0700868368148804
1598091486.5947251,672,1.0318922996520996
1598091656.0034792,715,1.0252759456634521
1598091688.837194,723,1.0287449359893799
1598091871.3200977,772,1.0340107679367065
1598091918.6928897,786,1.020491123199463
1598091985.1504138,803,1.0265605449676514
1598092004.704921,809,1.0112557411193848
1598092114.630462,837,1.0546928644180298
1598092520.5910697,946,1.03952157497406
1598092621.4489574,972,1.0800353288650513
1598092783.1541905,1015,1.1114859580993652
1598092962.1652417,1067,1.0190068483352661
1598093099.5403159,1105,1.0116180181503296
1598093376.8435771,1181,1.0609229803085327
1598093659.9771895,1262,1.0379208326339722
1598093863.866857,1317,1.0592005252838135
1598093876.7828057,1320,1.022104024887085
1598093925.3986588,1334,1.0638331174850464
1598093937.5970047,1338,1.0149842500686646
1598094100.166805,1386,1.028300166130066
1598094127.6996717,1393,1.03815758228302
1598094287.1738775,1437,1.0222747325897217
1598094388.4258265,1467,1.0184706449508667
1598094592.6677787,1524,1.0203503370285034
1598094690.5446424,1553,1.0650529861450195
1598094750.7927275,1569,1.0493314266204834
1598094809.4988875,1585,1.0418092012405396
1598095009.0989575,1641,1.0283024311065674
1598095189.8176808,1692,1.0315190553665161
1598095250.1166031,1710,1.0544313192367554
1598095284.2570744,1719,1.0274395942687988
1598095338.930938,1735,1.0201114416122437
1598095344.8717961,1738,1.0090909004211426
1598095501.607584,1782,1.0668156147003174
1598095724.3466845,1845,1.0868918895721436
1598095802.8048146,1867,1.0211509466171265
1598095810.9059596,1870,1.0093878507614136
1598095839.3429887,1878,1.015812635421753
1598095985.9030573,1918,1.072466254234314
1598096041.5585155,1935,1.139736294746399
1598096087.0048568,1948,1.0342106819152832
1598096387.1797955,2037,0.9691475629806519
1598096593.8173757,2097,1.0289911031723022
1598096918.9579258,2188,0.9953907132148743
1598096962.581478,2200,1.0143301486968994
1598097076.9441938,2232,1.062779188156128
1598097102.145089,2238,1.0233761072158813
1598097172.3254907,2258,1.0628695487976074
1598097194.6120741,2263,1.0316693782806396
1598097344.1329806,2308,1.0300920009613037
1598097391.3109004,2320,0.9996859431266785
1598097517.8450663,2355,1.1278551816940308
1598097642.7733483,2390,1.0212364196777344
1598097647.065094,2391,1.0413463115692139
1598097816.198707,2437,0.9936124682426453
1598097872.4644966,2454,1.0153697729110718
1598097882.0554702,2456,1.036472201347351
1598097895.1862986,2461,1.0310553312301636
1598097986.0215847,2486,1.0967528820037842
1598097993.7475555,2487,1.0180621147155762
1598098028.7681663,2499,1.0104299783706665
1598098050.5132654,2504,1.0614968538284302
1598098145.888507,2533,1.0344067811965942
1598098200.8812554,2548,1.0400434732437134
1598098225.6389382,2554,1.0480643510818481
1598098708.2777512,2686,1.034635305404663
