Wall time,Step,Value
1597633400.1159432,18,0.3179999887943268
1597633409.351253,24,0.2840000092983246
1597633431.5848114,40,0.3540000021457672
1597633434.503009,42,0.3479999899864197
1597633438.4594324,45,0.32600000500679016
1597633453.4643164,56,0.3219999969005585
1597633474.5429635,71,0.35199999809265137
1597633478.6230555,74,0.35600000619888306
1597633505.6248665,94,0.3700000047683716
1597633516.2285173,102,0.3810000121593475
1597633521.7796793,106,0.3659999966621399
1597633548.7994401,126,0.3659999966621399
1597633588.7177188,155,0.3529999852180481
1597633592.8985415,158,0.3449999988079071
1597633605.5517135,167,0.35499998927116394
1597633620.4638455,178,0.3720000088214874
1597633627.1858742,183,0.3449999988079071
1597633629.7420409,185,0.3630000054836273
1597633689.4713564,229,0.3440000116825104
1597633696.6002965,234,0.3580000102519989
1597633716.9199724,249,0.3400000035762787
1597633725.1808865,255,0.3409999907016754
1597633732.1103609,260,0.35199999809265137
1597633743.1558313,267,0.3919999897480011
1597633752.3173373,273,0.3720000088214874
1597633785.3230972,292,0.3370000123977661
1597633813.3890631,308,0.32899999618530273
1597633816.8478165,310,0.3650000095367432
1597633832.23069,318,0.3310000002384186
1597633853.6584046,330,0.3160000145435333
1597633868.3640885,339,0.3429999947547913
1597633880.5854151,347,0.34599998593330383
1597633906.5031242,363,0.3759999871253967
1597633912.5569394,367,0.3540000021457672
1597633991.555559,421,0.3409999907016754
1597633992.9897249,422,0.3389999866485596
1597634016.0002062,439,0.335999995470047
1597634020.07232,442,0.33399999141693115
1597634024.208262,445,0.3490000069141388
1597634045.5900984,460,0.3580000102519989
1597634049.8886068,463,0.33000001311302185
1597634051.381615,464,0.3070000112056732
1597634065.034115,474,0.3799999952316284
1597634090.9986992,493,0.3240000009536743
1597634119.2092788,514,0.3449999988079071
1597634142.6835206,531,0.34599998593330383
1597634149.4633956,536,0.3479999899864197
1597634187.0459185,563,0.386000007390976
1597634204.0095663,573,0.35199999809265137
1597634214.4935381,579,0.3389999866485596
1597634226.5044267,586,0.3639999926090241
1597634228.08919,587,0.367000013589859
1597634250.9191544,602,0.3639999926090241
1597634279.2514086,620,0.3580000102519989
1597634282.4528494,622,0.3449999988079071
1597634300.9932814,634,0.3449999988079071
1597634311.8562398,641,0.36000001430511475
1597634313.3023734,642,0.3479999899864197
1597634316.1517568,644,0.3910000026226044
1597634321.0087702,647,0.3569999933242798
1597634324.170318,649,0.3650000095367432
1597634342.5222552,661,0.3569999933242798
1597634358.5533955,671,0.3740000128746033
1597634384.2457075,688,0.3630000054836273
1597634420.091873,714,0.3569999933242798
1597634425.8524725,718,0.375
1597634432.44784,722,0.3680000007152557
1597634444.1764832,730,0.3880000114440918
1597634456.6122367,739,0.367000013589859
1597634474.7148392,752,0.35199999809265137
1597634480.1493108,756,0.3639999926090241
1597634492.5132554,765,0.3409999907016754
1597634497.8529801,769,0.35199999809265137
1597634500.439066,771,0.3580000102519989
1597634503.2256167,773,0.35499998927116394
1597634512.9376512,780,0.3680000007152557
1597634519.7873387,785,0.382999986410141
1597634522.7573988,787,0.335999995470047
1597634529.3627396,792,0.3790000081062317
1597634532.0026815,794,0.367000013589859
1597634537.5448642,798,0.3569999933242798
1597634542.922488,802,0.3610000014305115
1597634551.187391,808,0.3659999966621399
1597634552.5826614,809,0.3889999985694885
1597634583.9460838,832,0.35199999809265137
1597634589.521179,836,0.3389999866485596
1597634635.0285158,869,0.3799999952316284
1597634644.736562,876,0.4000000059604645
1597634652.8279293,882,0.3370000123977661
1597634671.666565,896,0.3529999852180481
1597634677.1947846,900,0.33000001311302185
1597634686.3981793,907,0.37299999594688416
1597634688.877551,909,0.3409999907016754
1597634697.2970414,915,0.37299999594688416
1597634700.1803336,917,0.3580000102519989
1597634718.967107,931,0.36000001430511475
1597634720.344425,932,0.375
1597634734.4237845,942,0.3680000007152557
1597634738.5228248,945,0.3470000028610229
1597634750.7262,954,0.36000001430511475
1597634756.1227722,958,0.3650000095367432
1597634761.828518,962,0.37700000405311584
1597634773.6848195,971,0.40400001406669617
1597634774.8846118,972,0.39899998903274536
1597634783.0667381,978,0.36000001430511475
1597634784.5148654,979,0.3610000014305115
1597634791.454314,984,0.375
1597634816.1851962,1002,0.367000013589859
1597634819.9710743,1005,0.3449999988079071
1597634832.6731162,1014,0.3479999899864197
1597634873.8859346,1044,0.3610000014305115
1597634891.5866115,1057,0.35899999737739563
1597634899.4346294,1063,0.3400000035762787
1597634903.6742954,1066,0.3680000007152557
1597634906.4498744,1068,0.3869999945163727
1597634911.8554232,1072,0.3650000095367432
1597634919.930833,1078,0.35600000619888306
1597634926.7675562,1083,0.3810000121593475
1597634939.8715305,1093,0.3440000116825104
1597634947.8551786,1099,0.3700000047683716
1597634954.4764762,1104,0.3689999878406525
1597634968.005307,1114,0.3790000081062317
1597635023.974674,1156,0.3680000007152557
1597635030.1970382,1160,0.3610000014305115
1597635031.815711,1161,0.37700000405311584
1597635033.1810606,1162,0.3409999907016754
1597635058.1822207,1180,0.35899999737739563
1597635075.6684713,1193,0.39899998903274536
1597635093.13677,1206,0.4000000059604645
1597635128.3007596,1232,0.3740000128746033
1597635144.1643484,1244,0.3619999885559082
1597635159.0924387,1255,0.38199999928474426
1597635163.030909,1258,0.3709999918937683
1597635167.0910535,1261,0.3499999940395355
1597635193.9931324,1281,0.34599998593330383
1597635201.798265,1287,0.3499999940395355
1597635211.2270575,1294,0.36000001430511475
1597635219.118958,1300,0.3680000007152557
1597635240.3182824,1316,0.3790000081062317
1597635244.4442525,1319,0.3580000102519989
1597635259.0611732,1330,0.3619999885559082
1597635262.6585562,1333,0.3650000095367432
1597635266.6369195,1336,0.39800000190734863
1597635267.8895707,1337,0.33799999952316284
1597635332.13581,1385,0.3650000095367432
1597635335.9097204,1388,0.3720000088214874
1597635339.8761165,1391,0.367000013589859
1597635341.2115462,1392,0.37299999594688416
1597635370.7226484,1414,0.3400000035762787
1597635386.8874314,1426,0.3700000047683716
1597635389.5263765,1428,0.3700000047683716
1597635400.076172,1436,0.3689999878406525
1597635405.3959498,1440,0.3610000014305115
1597635438.9402695,1465,0.3689999878406525
1597635440.178958,1466,0.3619999885559082
1597635455.1419551,1477,0.37299999594688416
1597635466.105643,1485,0.3720000088214874
1597635471.5052078,1489,0.3700000047683716
1597635474.2708142,1491,0.35899999737739563
1597635517.4413981,1523,0.3720000088214874
1597635522.6584506,1527,0.3490000069141388
1597635555.486685,1552,0.35499998927116394
1597635577.4290226,1568,0.35499998927116394
1597635578.7455022,1569,0.3440000116825104
1597635599.089114,1584,0.35199999809265137
1597635604.411883,1588,0.3479999899864197
1597635625.8794904,1604,0.3659999966621399
1597635627.551021,1605,0.38199999928474426
1597635648.34842,1618,0.3840000033378601
1597635660.5817142,1627,0.3689999878406525
1597635667.0893164,1632,0.3689999878406525
1597635673.7744436,1637,0.367000013589859
1597635677.6570632,1640,0.3869999945163727
1597635684.310276,1645,0.3700000047683716
1597635688.4212856,1648,0.3199999928474426
1597635704.2355494,1660,0.3529999852180481
1597635714.5270355,1668,0.3630000054836273
1597635724.3487773,1675,0.35100001096725464
1597635733.7955213,1682,0.3639999926090241
1597635746.0736961,1691,0.3659999966621399
1597635751.47326,1695,0.35899999737739563
1597635754.219917,1697,0.3810000121593475
1597635756.9875176,1699,0.38199999928474426
1597635760.8501914,1702,0.3659999966621399
1597635770.3318415,1709,0.3910000026226044
1597635782.5172644,1718,0.3840000033378601
1597635795.6411777,1728,0.3849999904632568
1597635801.0756485,1732,0.3720000088214874
1597635803.7714415,1734,0.3919999897480011
1597635807.885443,1737,0.3840000033378601
1597635814.498762,1742,0.3740000128746033
1597635818.558907,1745,0.35899999737739563
1597635819.900321,1746,0.367000013589859
1597635846.3426282,1766,0.37299999594688416
1597635858.6138215,1775,0.3580000102519989
1597635866.6413598,1781,0.3869999945163727
1597635876.0043285,1788,0.3779999911785126
1597635877.3916187,1789,0.3950000107288361
1597635889.2967908,1798,0.3619999885559082
1597635898.8452635,1805,0.35100001096725464
1597635926.8603652,1826,0.4020000100135803
1597635932.4234922,1830,0.35499998927116394
1597635945.6980028,1840,0.3759999871253967
1597635951.090586,1844,0.3799999952316284
1597635963.4385734,1853,0.4070000052452088
1597635980.9547446,1866,0.3630000054836273
1597635985.151524,1869,0.3930000066757202
1597635993.270818,1875,0.3429999947547913
1597635995.7980616,1877,0.37700000405311584
1597636041.6933608,1911,0.3790000081062317
1597636049.8645153,1917,0.375
1597636072.6675518,1934,0.36000001430511475
1597636086.4058235,1944,0.3790000081062317
1597636090.4998775,1947,0.3899999856948853
1597636093.6205351,1949,0.37700000405311584
1597636118.19284,1967,0.3490000069141388
1597636137.2578702,1981,0.3799999952316284
1597636139.7791295,1983,0.3790000081062317
1597636163.8882024,2001,0.3849999904632568
1597636169.271809,2005,0.3619999885559082
1597636180.1287837,2013,0.3720000088214874
1597636202.8081505,2030,0.3930000066757202
1597636210.960074,2036,0.3740000128746033
1597636244.936312,2060,0.3639999926090241
1597636262.614069,2073,0.3810000121593475
1597636266.5405722,2076,0.3630000054836273
1597636267.9358413,2077,0.375
1597636270.3783116,2079,0.3869999945163727
1597636272.9733741,2081,0.3639999926090241
1597636278.2323148,2085,0.3409999907016754
1597636283.468316,2089,0.3709999918937683
1597636292.863199,2096,0.3790000081062317
1597636312.6962707,2111,0.3709999918937683
1597636357.977752,2145,0.386000007390976
1597636363.3852954,2149,0.3529999852180481
1597636372.781176,2156,0.36000001430511475
1597636384.5207891,2165,0.3869999945163727
1597636400.7344427,2177,0.386000007390976
1597636413.9511087,2187,0.3759999871253967
1597636416.3526874,2189,0.37299999594688416
1597636419.1694267,2191,0.3799999952316284
1597636425.8206446,2196,0.3630000054836273
1597636429.9156966,2199,0.375
1597636440.6799185,2207,0.3639999926090241
1597636445.8022244,2211,0.375
1597636472.5307658,2231,0.35600000619888306
1597636479.0752692,2236,0.3799999952316284
1597636480.4236646,2237,0.3680000007152557
1597636483.1094835,2239,0.3799999952316284
1597636486.9422367,2242,0.3709999918937683
1597636492.3657372,2246,0.386000007390976
1597636493.805887,2247,0.3810000121593475
1597636503.3084824,2254,0.3709999918937683
1597636507.2649047,2257,0.3389999866485596
1597636514.278154,2262,0.3440000116825104
1597636540.0442693,2281,0.3269999921321869
1597636553.4739234,2291,0.3470000028610229
1597636561.6261287,2297,0.40299999713897705
1597636569.4981241,2303,0.3849999904632568
1597636574.9668493,2307,0.3540000021457672
1597636591.2323654,2319,0.3919999897480011
1597636592.5418632,2320,0.4070000052452088
1597636626.3774042,2345,0.3790000081062317
1597636638.3783195,2354,0.3659999966621399
1597636685.0345845,2389,0.3759999871253967
1597636686.2662914,2390,0.37299999594688416
1597636689.0757804,2392,0.38199999928474426
1597636707.676053,2406,0.3889999985694885
1597636747.9563634,2436,0.37700000405311584
1597636758.7415302,2444,0.37700000405311584
1597636767.9000454,2451,0.3639999926090241
1597636770.6367285,2453,0.3540000021457672
1597636773.372415,2455,0.3720000088214874
1597636779.9737663,2460,0.38199999928474426
1597636813.8692305,2485,0.39899998903274536
1597636815.3014019,2486,0.3569999933242798
1597636830.097844,2496,0.38199999928474426
1597636833.1516795,2498,0.3540000021457672
1597636840.5688498,2503,0.4120000004768372
1597636859.4493926,2517,0.3700000047683716
1597636867.4859064,2523,0.3639999926090241
1597636879.333233,2532,0.3740000128746033
1597636899.5402102,2547,0.3680000007152557
1597636905.0405047,2551,0.3619999885559082
1597636907.5158868,2553,0.382999986410141
1597636925.1198232,2566,0.38199999928474426
1597636941.015327,2578,0.3869999945163727
1597636957.0853634,2590,0.4059999883174896
1597636970.6052196,2600,0.38199999928474426
1597636978.6626773,2606,0.3630000054836273
1597637001.9414418,2623,0.3799999952316284
1597637010.2372632,2629,0.3740000128746033
1597637011.5507514,2630,0.3889999985694885
1597637030.5958347,2644,0.39800000190734863
1597637038.4229095,2650,0.3930000066757202
1597637045.1868255,2655,0.39899998903274536
1597637075.2993689,2678,0.4050000011920929
1597637084.4897985,2685,0.3659999966621399
1597637091.0801795,2690,0.4129999876022339
1597637108.3659658,2703,0.3840000033378601
1597637117.6501448,2710,0.3740000128746033
1597637138.1822536,2725,0.33399999141693115
1597637153.6399267,2737,0.386000007390976
1597637157.7968135,2740,0.3740000128746033
1597637176.5486808,2754,0.3499999940395355
1597637177.8123028,2755,0.3810000121593475
1597637180.5579624,2757,0.3849999904632568
1597637223.3625247,2789,0.3779999911785126
1597637224.6450956,2790,0.4050000011920929
1597637225.9715495,2791,0.3470000028610229
1597637235.2946243,2798,0.3910000026226044
1597637250.2207198,2809,0.3700000047683716
1597637269.5271046,2824,0.3779999911785126
1597637276.4067118,2829,0.35199999809265137
1597637333.6775994,2872,0.382999986410141
1597637345.9009206,2881,0.3619999885559082
1597637360.3582685,2890,0.3580000102519989
1597637370.5919087,2896,0.3759999871253967
1597637376.2049026,2900,0.41400000452995295
1597637398.4763596,2917,0.386000007390976
1597637400.9746807,2919,0.39399999380111694
1597637402.188436,2920,0.375
1597637468.0393846,2967,0.3880000114440918
1597637478.3418407,2975,0.3849999904632568
1597637509.4197545,2998,0.3880000114440918
1597637521.299993,3007,0.3720000088214874
1597637526.8292105,3011,0.3869999945163727
1597637532.0771804,3015,0.37299999594688416
1597637533.4664662,3016,0.3330000042915344
1597637548.4813242,3027,0.4070000052452088
1597637552.6591575,3030,0.4059999883174896
1597637563.4981768,3038,0.38199999928474426
1597637567.7677624,3041,0.37700000405311584
1597637600.3546412,3065,0.3790000081062317
1597637605.6724248,3069,0.3950000107288361
1597637608.5028572,3071,0.3889999985694885
1597637646.305792,3099,0.3779999911785126
1597637676.8481374,3122,0.3740000128746033
1597637696.890554,3137,0.40400001406669617
1597637707.7953994,3145,0.3970000147819519
1597637714.553333,3150,0.4059999883174896
1597637721.034007,3155,0.4020000100135803
1597637726.5153525,3159,0.3910000026226044
1597637729.2500415,3161,0.3709999918937683
1597637750.776491,3177,0.38199999928474426
1597637774.9219382,3195,0.3919999897480011
1597637776.282302,3196,0.3959999978542328
1597637785.643275,3203,0.3840000033378601
1597637789.7921836,3206,0.37299999594688416
1597637821.5732162,3230,0.3970000147819519
1597637825.5396132,3233,0.4009999930858612
1597637834.84673,3240,0.382999986410141
1597637838.6465712,3243,0.3680000007152557
1597637840.0198994,3244,0.3880000114440918
1597637842.6289268,3246,0.3630000054836273
1597637844.0122266,3247,0.382999986410141
1597637878.0123274,3272,0.4160000085830689
1597637890.1119795,3281,0.3610000014305115
1597637922.008704,3305,0.39800000190734863
1597637932.7390168,3313,0.3790000081062317
1597637951.819008,3327,0.4120000004768372
1597637953.1883454,3328,0.3869999945163727
1597637976.2012005,3345,0.3880000114440918
1597638014.9266686,3374,0.3959999978542328
1597638017.4758525,3376,0.3740000128746033
1597638031.8085349,3386,0.3910000026226044
1597638055.1770597,3403,0.37700000405311584
1597638062.0097926,3408,0.3779999911785126
