Wall time,Step,Value
1598089105.8386607,43,0.2299705296754837
1598089122.2698832,46,0.22265902161598206
1598089213.114641,72,0.23679782450199127
1598089296.671555,95,0.22002045810222626
1598089534.4178753,159,0.2259734719991684
1598089569.750362,168,0.21849441528320312
1598089807.061168,230,0.22619758546352386
1598089823.297887,235,0.24922987818717957
1598089900.1299708,256,0.22292254865169525
1598089964.8818872,274,0.23419606685638428
1598090097.2350676,309,0.22629240155220032
1598090102.7413378,311,0.23067137598991394
1598090133.9646115,319,0.23234713077545166
1598090527.4852767,422,0.2086353749036789
1598090662.730089,461,0.1997087448835373
1598090720.1400998,475,0.22769631445407867
1598090959.2126899,537,0.2238926738500595
1598091134.4956837,580,0.23522840440273285
1598091157.9286542,587,0.2229282110929489
1598091343.3787267,635,0.22607377171516418
1598091395.4646447,648,0.20432227849960327
1598091486.5947251,672,0.23000885546207428
1598091656.0034792,715,0.2230575531721115
1598091688.837194,723,0.23853419721126556
1598091871.3200977,772,0.22354750335216522
1598091918.6928897,786,0.22422556579113007
1598091985.151411,803,0.22971254587173462
1598092004.704921,809,0.22807341814041138
1598092114.630462,837,0.21970313787460327
1598092520.592067,946,0.22792375087738037
1598092621.4489574,972,0.21022339165210724
1598092783.1541905,1015,0.2078993320465088
1598092962.1652417,1067,0.2262602001428604
1598093099.5403159,1105,0.22468270361423492
1598093376.8435771,1181,0.23734666407108307
1598093659.9771895,1262,0.21241572499275208
1598093863.866857,1317,0.22738243639469147
1598093876.7828057,1320,0.23090298473834991
1598093925.3986588,1334,0.2306262105703354
1598093937.5970047,1338,0.24783645570278168
1598094100.166805,1386,0.23915091156959534
1598094127.6996717,1393,0.2342352718114853
1598094287.1738775,1437,0.21967042982578278
1598094388.4258265,1467,0.23292654752731323
1598094592.6677787,1524,0.22809191048145294
1598094690.5446424,1553,0.21753013134002686
1598094750.7927275,1569,0.21814675629138947
1598094809.4988875,1585,0.23046526312828064
1598095009.0989575,1641,0.23033064603805542
1598095189.8176808,1692,0.23966509103775024
1598095250.1166031,1710,0.2197570949792862
1598095284.2570744,1719,0.23707373440265656
1598095338.930938,1735,0.23486460745334625
1598095344.8717961,1738,0.22835718095302582
1598095501.607584,1782,0.226516991853714
1598095724.3466845,1845,0.2112792432308197
1598095802.8048146,1867,0.21846036612987518
1598095810.906957,1870,0.23835442960262299
1598095839.343986,1878,0.21369996666908264
1598095985.9030573,1918,0.22822321951389313
1598096041.5585155,1935,0.21740390360355377
1598096087.0048568,1948,0.21485635638237
1598096387.1797955,2037,0.22711357474327087
1598096593.8173757,2097,0.2342241108417511
1598096918.9579258,2188,0.23446087539196014
1598096962.5824757,2200,0.22700823843479156
1598097076.9441938,2232,0.19506029784679413
1598097102.1460867,2238,0.2196122407913208
1598097172.3254907,2258,0.20847554504871368
1598097194.6120741,2263,0.23629288375377655
1598097344.1329806,2308,0.21613913774490356
1598097391.3109004,2320,0.22138608992099762
1598097517.8450663,2355,0.22005456686019897
1598097642.7733483,2390,0.20460385084152222
1598097647.065094,2391,0.22656361758708954
1598097816.198707,2437,0.2276507169008255
1598097872.4644966,2454,0.22706632316112518
1598097882.0554702,2456,0.22937391698360443
1598097895.187296,2461,0.2227911651134491
1598097986.0215847,2486,0.21396459639072418
1598097993.7475555,2487,0.22211810946464539
1598098028.7681663,2499,0.2492521107196808
1598098050.5142634,2504,0.22717012465000153
1598098145.8895044,2533,0.2169080227613449
1598098200.8812554,2548,0.21597976982593536
1598098225.6389382,2554,0.2237779051065445
1598098708.2777512,2686,0.23406893014907837
1598098917.6502526,2741,0.22285738587379456
1598099098.7440794,2790,0.21580056846141815
1598099473.0874949,2897,0.22988800704479218
1598099735.7258158,2968,0.22413599491119385
1598100000.783256,3039,0.21645724773406982
1598100007.859659,3042,0.2308111935853958
1598100226.1742737,3100,0.22863714396953583
1598100454.4651177,3162,0.22660934925079346
