Wall time,Step,Value
1597509874.1870003,6,0.6161616444587708
1597509900.9356556,19,0.5838384032249451
1597509913.55273,25,0.5989899039268494
1597509945.7293236,41,0.6323232054710388
1597509949.715768,43,0.5828282833099365
1597509960.2109168,46,0.6050505042076111
1597509975.2520285,54,0.657575786113739
1597509980.6098,57,0.6171717047691345
1597510010.0325508,72,0.6505050659179688
1597510018.3404996,75,0.6303030252456665
1597510053.621873,95,0.5838384032249451
1597510067.9849124,103,0.6010100841522217
1597510076.1190915,107,0.6797980070114136
1597510113.9081929,127,0.6262626051902771
1597510135.3917468,140,0.629292905330658
1597510156.9410193,151,0.5898990035057068
1597510166.858759,156,0.6242424249649048
1597510173.0934503,159,0.6000000238418579
1597510189.8213012,168,0.5909090638160706
1597510210.206952,179,0.5919191837310791
1597510217.2480097,184,0.6111111044883728
1597510222.7930303,186,0.6080808043479919
1597510224.0422435,187,0.6505050659179688
1597510234.0445647,191,0.6151515245437622
1597510247.0640156,199,0.5757575631141663
1597510261.919171,208,0.5424242615699768
1597510270.720337,213,0.629292905330658
1597510292.1776164,224,0.6020202040672302
1597510303.478531,230,0.6060606241226196
1597510313.4557247,235,0.5858585834503174
1597510340.4662492,250,0.5656565427780151
1597510352.486555,256,0.6282828450202942
1597510361.0232394,261,0.6494949460029602
1597510373.324609,268,0.5838384032249451
1597510378.235504,272,0.6232323050498962
1597510386.202581,274,0.5868687033653259
1597510420.5182478,293,0.5868687033653259
1597510429.3746254,298,0.6262626051902771
1597510440.6801515,304,0.5919191837310791
1597510448.4513273,309,0.568686842918396
1597510452.587908,311,0.6131312847137451
1597510466.2595766,319,0.6212121248245239
1597510488.0479794,331,0.6161616444587708
1597510503.1547234,340,0.6393939256668091
1597510519.890097,348,0.6393939256668091
1597510548.520098,364,0.6101009845733643
1597510554.1245847,368,0.6202020049095154
1597510573.3640375,378,0.657575786113739
1597510650.265498,422,0.5909090638160706
1597510652.4855125,423,0.6161616444587708
