,total_step,profit,max_drawdown
0,500.0,-0.09169785900000083,0.09226843396611169
1,500.0,-0.003415170999997885,0.016532034492566645
2,500.0,0.011448855000000258,0.037892249339797325
3,500.0,0.01038817500000011,0.014825336852948252
4,500.0,0.02231788300000126,0.021342844186555923
5,500.0,-0.0008847280000001678,0.019475279564995573
6,500.0,-0.02373672800000093,0.03483153361639528
7,500.0,-0.016964930000000544,0.03469040900000057
8,500.0,0.04581949299999999,0.019572162108309102
9,500.0,0.029682558000000414,0.035121090205663986
10,500.0,0.022649744000000194,0.013066006114851007
11,500.0,-0.020500004999998933,0.02387584529897157
12,500.0,0.028662249999999778,0.018556209336132962
13,500.0,-0.029629085000000388,0.03624874316046932
14,500.0,0.020863432000000515,0.034793578425332414
15,500.0,0.022979648999999158,0.011007652648024308
16,500.0,-0.030882743999999795,0.03570841699999944
17,500.0,0.030159802000000457,0.03217853338991015
18,500.0,0.0005225370000012663,0.019095393867417123
19,500.0,0.04191631599999912,0.013253835528372516
20,500.0,0.013020491000001133,0.012857677744912688
21,500.0,-0.00856693799999908,0.027270539028272554
22,500.0,-0.0009486150000015403,0.02293608962370864
23,500.0,-0.0048629940000007865,0.03498401720862738
24,500.0,-0.0009107769999995297,0.019138111440345325
25,500.0,0.0325897980000005,0.020740121607990547
26,500.0,-0.030814475999999202,0.03151288930521708
27,500.0,0.0066246679999990565,0.021796325692343462
28,500.0,0.004169188999999518,0.026604842829674163
29,500.0,0.014765084000000428,0.024502879939412085
30,500.0,-0.014137411999999405,0.02264012613818464
31,500.0,0.039538509999999194,0.008086890789692599
32,500.0,0.06182310399999991,0.011087592959343126
33,500.0,0.00033410599999883495,0.009394580353581138
34,500.0,-0.04775770300000126,0.06858144019053161
35,500.0,0.004163099999999753,0.01969298684231344
36,500.0,0.03008450099999993,0.012520601345004028
37,500.0,0.002777027000000487,0.03580993373442945
38,500.0,-0.02270918200000016,0.036321026377640155
39,500.0,0.04694577400000055,0.02804732377450949
40,500.0,-0.022156735999999344,0.02591135776782985
41,500.0,-0.015510980000000951,0.03392817735440208
42,500.0,0.002711061000000292,0.0230686229173681
43,500.0,-0.011387888999999318,0.06138619210487137
44,500.0,-0.02536298799999981,0.03911523861745209
45,500.0,-0.010723255000000376,0.015411280000000261
46,500.0,0.0253924300000008,0.012002603853190656
47,500.0,0.04640433599999971,0.020315759647184926
48,500.0,-0.04408058800000081,0.05922620633405379
49,500.0,-0.026857642999999376,0.029118652295542415
50,500.0,0.04511333299999998,0.022149630553261187
51,500.0,-0.01209219999999911,0.02442278570390501
52,500.0,0.0016568510000005698,0.014814682372596782
53,500.0,0.015518089999998486,0.01756332358294806
54,500.0,0.07219169900000066,0.016843002800454112
55,500.0,0.06407166199999925,0.07192364291543704
56,500.0,0.014506737000000491,0.03401122036117288
57,500.0,-0.0012435890000007666,0.009462117326449667
58,500.0,0.032203337999998416,0.01122797643237014
59,500.0,0.03199535300000034,0.010935186292227568
60,500.0,-0.05022409200000022,0.1002001979510675
61,500.0,0.00858329800000135,0.01781793025686801
62,500.0,-0.015847109999999276,0.035085697444460925
63,500.0,-0.019138549000000338,0.02202193491456717
64,1000.0,-0.09451059800000117,0.1121938597138483
65,1000.0,-0.00355619999999901,0.025576357540374885
66,1000.0,0.06628544500000055,0.025061362389879896
67,1000.0,0.016223275999999176,0.018529625168518492
68,1000.0,0.011676455000000363,0.01745389879805428
69,1000.0,0.03152963000000075,0.018909581619913348
70,1000.0,-0.03723909500000033,0.0453764183952528
71,1000.0,0.026415120000000902,0.031212645407647573
72,1000.0,-0.004162821000000094,0.03267938200000045
73,1000.0,0.007432359999997917,0.05748405583131395
74,1000.0,-0.05556677600000104,0.06703641032897753
75,1000.0,-0.06822500200000015,0.09283551330579401
76,1000.0,-0.026582169999999405,0.05250974974141125
77,1000.0,-0.022463516000001627,0.048301033863310625
78,1000.0,0.011609387999999665,0.014366184925897816
79,1000.0,-0.04040187800000217,0.1372463353331322
80,1000.0,0.051880878000000186,0.012004539740602813
81,1000.0,-0.005045083000000172,0.07209463368112276
82,1000.0,0.05833973999999853,0.0550831786996789
83,1000.0,0.051470636000000125,0.04369727704079392
84,1000.0,-0.011136560000000961,0.04022314015691119
85,1000.0,0.027798613000000305,0.02788622569360872
86,1000.0,0.06540531999999954,0.020505998967347824
87,1000.0,0.024158912000000754,0.035228897539833715
88,1000.0,0.02313632899999951,0.01762301148380088
89,1000.0,-0.09946566799999856,0.11872209431772933
90,1000.0,0.040009350000002275,0.018907795278063588
91,1000.0,0.010443689999999561,0.02951985136382658
92,1000.0,0.019676236000000014,0.022633026491840257
93,1000.0,0.07203627799999812,0.026965166834200003
94,1000.0,0.03593838399999982,0.027124435648346726
95,1000.0,0.007081960000000942,0.02777189206686254
96,1000.0,0.031184898000000905,0.04627750250685692
97,1000.0,-0.013498817000000107,0.058830789927842866
98,1000.0,-0.025818382000000306,0.06997875846613708
99,1000.0,-0.02726928600000078,0.03645714064886839
100,1000.0,0.03948147699999893,0.0430668283046871
101,1000.0,-0.031538332000000335,0.04246555149661282
102,1000.0,0.03835360299999979,0.03376138624226892
103,1000.0,0.04134615599999969,0.02081289359183894
104,1000.0,0.034780117000001054,0.022340404903242364
105,1000.0,0.010355528000001168,0.03575770985634309
106,1000.0,-0.036529314000001256,0.047014864353238844
107,1000.0,0.03465306500000098,0.017809090264836
108,1000.0,0.014043544999997604,0.03278048859219502
109,1000.0,0.02504588199999902,0.021278289000000106
110,1000.0,-0.08860396800000137,0.09766133844559814
111,1000.0,-0.08289364599999938,0.08613564019988221
112,1000.0,0.09977201299999705,0.025781577829956256
113,1000.0,0.061741216999997794,0.011389949101277892
114,1000.0,-0.006963177999999681,0.031019947101430675
115,1000.0,-0.005197474999998564,0.05977878851800496
116,1000.0,0.005736932000000472,0.021691535521529977
117,1000.0,-0.05668369600000056,0.0675796262296488
118,1000.0,-0.03981035699999924,0.05918820586214539
119,1000.0,-0.009708006000002434,0.031197990852050377
120,1000.0,0.007993503000001345,0.029068522664674194
121,1000.0,-0.018944844999999932,0.0394863954219857
122,1000.0,0.010930076000001065,0.026256155842646546
123,1000.0,0.07308963500000121,0.03242814138598887
124,1000.0,-0.031283098999998815,0.06857080680560886
125,1000.0,-0.02112224900000037,0.06063279309670236
126,1000.0,-0.01009197400000128,0.035794797768619116
127,1000.0,0.03241990100000147,0.03523465222595143
128,1500.0,0.0583922350000019,0.044201398959043715
129,1500.0,0.0709110709999985,0.011696147151676987
130,1500.0,-0.01962753799999939,0.07869884362550743
131,1500.0,0.045934650999997606,0.03721747541864879
132,1500.0,0.09160088700000113,0.023137329839568444
133,1500.0,0.06673861600000253,0.02925702111956044
134,1500.0,0.041306178999999776,0.020738361998634564
135,1500.0,0.049620098000001445,0.029114085551530562
