,prices,profit,signal
62,3349.618,-0.003200613999999935,1.0
63,3351.438,-0.003200613999999935,1.0
64,3352.119,-0.009888515999999958,-1.0
65,3347.8109999999997,-0.009888515999999958,-1.0
66,3333.934,-0.009888515999999958,-1.0
67,3327.829,-0.009888515999999958,-1.0
68,3341.823,-0.009888515999999958,-1.0
69,3345.8559999999998,-0.009888515999999958,-1.0
70,3343.8559999999998,-0.009888515999999958,-1.0
71,3344.8990000000003,-0.009888515999999958,-1.0
72,3340.866,-0.006915157999999866,1.0
73,3338.7129999999997,-0.009504007999999953,-1.0
74,3329.7909999999997,-0.009504007999999953,-1.0
75,3335.848,-0.009504007999999953,-1.0
76,3336.695,-0.009504007999999953,-1.0
77,3333.5040000000004,-0.009504007999999953,-1.0
78,3339.6490000000003,-0.009504007999999953,-1.0
79,3341.485,-0.009644167999999897,1.0
80,3341.4429999999998,-0.011917442,-1.0
81,3332.5029999999997,-0.010801892000000146,1.0
82,3337.413,-0.011666062000000088,-1.0
83,3330.308,-0.012194062000000061,1.0
84,3342.163,-0.009972093999999987,-1.0
85,3343.2,-0.0101607640000001,1.0
86,3345.156,-0.0101607640000001,1.0
87,3346.1929999999998,-0.0101607640000001,1.0
88,3352.1059999999998,-0.0101607640000001,1.0
89,3358.972,-0.0101607640000001,1.0
90,3353.065,-0.0101607640000001,1.0
91,3353.302,-0.0101607640000001,1.0
92,3352.698,-0.0101607640000001,1.0
93,3382.617,-0.002884856999999963,-1.0
94,3382.8990000000003,-0.0048824069999998665,1.0
95,3394.967,-0.0048824069999998665,1.0
96,3387.941,-0.0048824069999998665,1.0
97,3389.3059999999996,-0.0048824069999998665,1.0
98,3403.204,-0.003386191999999899,-1.0
99,3392.494,-0.0013916439999998031,1.0
100,3395.33,-0.0013916439999998031,1.0
101,3391.157,-0.0013916439999998031,1.0
102,3395.282,-0.0013916439999998031,1.0
103,3395.48,-0.0015931959999998524,-1.0
104,3393.525,-0.0015931959999998524,-1.0
105,3393.525,-0.0016226479999997823,1.0
106,3397.6279999999997,-0.0018227379999997684,-1.0
107,3394.59,-0.0004153539999998124,1.0
108,3392.52,-0.0004153539999998124,1.0
109,3379.7490000000003,-0.0004153539999998124,1.0
110,3383.7529999999997,-0.0004153539999998124,1.0
111,3390.5440000000003,-0.0016958969999998352,-1.0
112,3390.4629999999997,-0.0008445359999998958,1.0
113,3388.547,-0.0008445359999998958,1.0
114,3390.421,-0.001055651999999796,-1.0
115,3391.4990000000003,-0.001055651999999796,-1.0
116,3390.511,-0.001055651999999796,-1.0
117,3390.578,-0.001055651999999796,-1.0
118,3390.578,-0.0008722499999997968,1.0
119,3391.535,-0.0010783319999998486,-1.0
120,3391.615,-0.0010783319999998486,-1.0
121,3397.562,-0.0010783319999998486,-1.0
122,3391.777,-9.783599999990678e-05,1.0
123,3388.583,-0.0011428739999997939,-1.0
124,3388.704,-0.0011428739999997939,-1.0
125,3384.632,0.00027193400000014023,1.0
126,3383.715,7.391900000008889e-05,-1.0
127,3385.711,7.391900000008889e-05,-1.0
128,3381.76,0.00028544500000027284,1.0
129,3384.673,0.00028544500000027284,1.0
130,3382.718,-0.0003584799999998278,-1.0
131,3380.765,-0.0003584799999998278,-1.0
132,3383.7990000000004,-0.0003584799999998278,-1.0
133,3383.759,-0.0003584799999998278,-1.0
134,3388.909,-0.0003584799999998278,-1.0
135,3386.83,-0.0003584799999998278,-1.0
136,3393.656,-0.0003584799999998278,-1.0
137,3355.5890000000004,0.007083791000000117,1.0
138,3348.765,0.0062750869999999015,-1.0
139,3353.7009999999996,0.0062750869999999015,-1.0
140,3354.8179999999998,0.0062750869999999015,-1.0
141,3363.5609999999997,0.0062750869999999015,-1.0
142,3358.617,0.0062750869999999015,-1.0
143,3362.5690000000004,0.0062750869999999015,-1.0
144,3359.653,0.0062750869999999015,-1.0
145,3361.571,0.0062750869999999015,-1.0
146,3360.507,0.0062750869999999015,-1.0
147,3363.4640000000004,0.0062750869999999015,-1.0
148,3367.455,0.0062750869999999015,-1.0
149,3365.5359999999996,0.0062750869999999015,-1.0
150,3372.522,0.0062750869999999015,-1.0
151,3375.5159999999996,0.0062750869999999015,-1.0
152,3366.58,0.0062750869999999015,-1.0
153,3365.6420000000003,0.0062750869999999015,-1.0
154,3369.4759999999997,0.0062750869999999015,-1.0
155,3371.508,0.0016751069999998425,1.0
156,3373.425,0.0016751069999998425,1.0
157,3371.429,0.0016751069999998425,1.0
158,3377.258,0.0016751069999998425,1.0
159,3373.383,0.0016751069999998425,1.0
160,3377.216,0.0016751069999998425,1.0
161,3377.216,0.0016751069999998425,1.0
162,3367.474,0.0016751069999998425,1.0
163,3365.3590000000004,0.0016751069999998425,1.0
164,3365.3990000000003,0.0016751069999998425,1.0
165,3358.095,0.0016751069999998425,1.0
166,3357.9570000000003,0.0016751069999998425,1.0
167,3355.946,-0.001957548000000031,-1.0
168,3354.8790000000004,-0.0017169180000000672,1.0
169,3356.712,-0.0017169180000000672,1.0
170,3355.833,-0.0017169180000000672,1.0
171,3353.62,-0.0017169180000000672,1.0
172,3358.664,-0.001352213000000102,-1.0
173,3358.6240000000003,-0.001352213000000102,-1.0
174,3358.5440000000003,-0.0011373650000000568,0.0
175,3359.545,-0.0011373650000000568,-1.0
176,3361.6220000000003,-0.0011373650000000568,-1.0
177,3359.7059999999997,-0.0009711730000000474,1.0
178,3360.6609999999996,-0.0009711730000000474,1.0
179,3361.659,-0.0009711730000000474,1.0
180,3362.696,-0.0009711730000000474,1.0
181,3358.865,0.009942783000000066,-1.0
182,3416.55,-0.00204499800000002,1.0
183,3426.3720000000003,-0.00204499800000002,1.0
184,3438.5029999999997,-0.00204499800000002,1.0
185,3437.505,-0.00204499800000002,1.0
186,3442.566,-0.00204499800000002,1.0
187,3438.68,-0.00204499800000002,1.0
188,3434.5840000000003,-0.00204499800000002,1.0
189,3436.324,-0.00204499800000002,1.0
190,3437.3709999999996,-0.00204499800000002,1.0
191,3440.574,0.0021284459999999505,-1.0
192,3439.6279999999997,0.002129435999999707,1.0
193,3442.5690000000004,0.004564699999999755,-1.0
194,3453.336,0.003231067999999837,1.0
195,3451.515,0.003231067999999837,1.0
196,3450.7270000000003,0.003231067999999837,1.0
197,3441.848,0.003231067999999837,1.0
198,3438.855,0.003231067999999837,1.0
199,3441.796,0.003231067999999837,1.0
200,3441.848,0.003231067999999837,1.0
201,3441.744,0.003231067999999837,1.0
202,3441.901,0.003231067999999837,1.0
203,3436.8590000000004,0.003231067999999837,1.0
204,3432.0240000000003,0.003231067999999837,1.0
205,3436.0679999999998,0.003231067999999837,1.0
206,3438.011,0.003231067999999837,1.0
207,3438.011,-0.0003312170000000503,-1.0
208,3437.9590000000003,0.00025349899999982384,1.0
209,3436.9970000000003,4.949899999973084e-05,-1.0
210,3438.9390000000003,-0.0003589010000001336,1.0
211,3441.039,-0.0003381010000002016,-1.0
212,3441.039,-0.0003381010000002016,-1.0
213,3444.261,-0.0003381010000002016,-1.0
214,3443.158,-0.0003381010000002016,-1.0
215,3442.37,-0.0003381010000002016,-1.0
216,3443.315,-0.0003381010000002016,-1.0
217,3442.265,-0.0014068960000002129,1.0
218,3448.304,-0.0014068960000002129,1.0
219,3447.3579999999997,-0.0014068960000002129,1.0
220,3451.245,-0.0014068960000002129,1.0
221,3445.415,-0.0014068960000002129,1.0
222,3448.4109999999996,-0.0014068960000002129,1.0
223,3455.2929999999997,0.003004903999999975,-1.0
224,3466.324,-4.898000000252978e-06,1.0
225,3474.202,-4.898000000252978e-06,1.0
226,3485.188,-4.898000000252978e-06,1.0
227,3361.761,-4.898000000252978e-06,1.0
228,3361.03,-0.019293690000000252,-1.0
229,3359.96,-0.019293690000000252,-1.0
230,3349.198,-0.019293690000000252,-1.0
231,3353.157,-0.019293690000000252,-1.0
232,3357.1490000000003,-0.01768991100000017,1.0
233,3355.051,-0.018656191000000266,-1.0
234,3354.219,-0.018656191000000266,-1.0
235,3353.111,-0.018656191000000266,-1.0
236,3355.117,-0.018656191000000266,-1.0
237,3355.1090000000004,-0.018656191000000266,-1.0
238,3355.1090000000004,-0.018656191000000266,-1.0
239,3344.288,-0.018656191000000266,-1.0
240,3340.409,-0.018656191000000266,-1.0
241,3339.232,-0.018656191000000266,-1.0
242,3336.353,-0.018656191000000266,-1.0
243,3338.183,-0.018656191000000266,-1.0
244,3330.312,-0.018656191000000266,-1.0
245,3319.284,-0.010993123000000216,1.0
246,3316.29,-0.011781323000000343,-1.0
247,3317.343,-0.011781323000000343,-1.0
248,3307.704,-0.011781323000000343,-1.0
249,3310.531,-0.011781323000000343,-1.0
250,3312.638,-0.011781323000000343,-1.0
251,3311.7270000000003,-0.011781323000000343,-1.0
252,3308.482,-0.011781323000000343,-1.0
253,3306.528,-0.011781323000000343,-1.0
254,3286.203,-0.011781323000000343,-1.0
255,3287.2490000000003,-0.011781323000000343,-1.0
256,3287.2490000000003,-0.011781323000000343,-1.0
257,3288.191,-0.011781323000000343,-1.0
258,3287.252,-0.006539526000000295,1.0
259,3290.259,-0.006142851000000227,-1.0
260,3291.187,-0.006142851000000227,-1.0
261,3291.2990000000004,-0.005764353000000222,1.0
262,3290.357,-0.005764353000000222,1.0
263,3291.355,-0.004081425000000416,-1.0
264,3301.39,-0.006501123000000497,1.0
265,3304.6620000000003,-0.006501123000000497,1.0
266,3307.829,-0.006501123000000497,1.0
267,3302.716,-0.006501123000000497,1.0
268,3300.7329999999997,-0.005858403000000401,-1.0
269,3306.51,-0.006911818000000403,1.0
270,3308.618,-0.0073078180000004656,-1.0
271,3306.51,-0.008703837000000547,1.0
272,3317.927,-0.00456385500000045,-1.0
273,3328.9040000000005,-0.008174475000000347,1.0
274,3338.4429999999998,-0.008174475000000347,1.0
275,3339.195,-0.008174475000000347,1.0
276,3339.792,-0.007345423000000406,-1.0
277,3334.988,-0.0054021430000004145,1.0
278,3330.9959999999996,-0.0054021430000004145,1.0
279,3333.717,-0.0054021430000004145,1.0
280,3329.843,-0.0054021430000004145,1.0
281,3329.855,-0.0054021430000004145,1.0
282,3324.992,-0.00571060300000048,0.0
283,3335.3979999999997,-0.00571060300000048,1.0
284,3341.2329999999997,-0.005324089000000365,-1.0
285,3339.36,-0.005238712000000367,0.0
286,3342.7859999999996,-0.005238712000000367,-1.0
287,3346.2090000000003,-0.005238712000000367,-1.0
288,3341.2790000000005,-0.004782245000000462,0.0
289,3342.345,-0.004782245000000462,-1.0
290,3339.0440000000003,-0.004782245000000462,-1.0
291,3338.2340000000004,-0.003187475000000606,0.0
292,3335.335,-0.003187475000000606,-1.0
293,3336.2709999999997,-0.003187475000000606,-1.0
294,3334.973,-0.003187475000000606,-1.0
295,3333.1,-0.003187475000000606,-1.0
296,3333.1,-0.003187475000000606,-1.0
297,3330.046,-0.003187475000000606,-1.0
298,3323.6279999999997,-0.003187475000000606,-1.0
299,3282.058,-0.003187475000000606,-1.0
300,3285.0890000000004,-0.003187475000000606,-1.0
301,3275.25,-0.003187475000000606,-1.0
302,3283.0490000000004,-0.003187475000000606,-1.0
303,3286.349,-0.003187475000000606,-1.0
304,3284.449,-0.003187475000000606,-1.0
305,3289.363,-0.003187475000000606,-1.0
306,3291.5690000000004,-0.003187475000000606,-1.0
307,3293.5029999999997,-0.003187475000000606,-1.0
308,3294.4359999999997,-0.003187475000000606,-1.0
309,3303.321,-0.003187475000000606,-1.0
310,3304.195,0.003022944999999444,1.0
311,3302.445,0.003022944999999444,1.0
312,3329.116,0.003022944999999444,1.0
313,3340.1440000000002,0.003022944999999444,1.0
314,3335.5229999999997,0.003022944999999444,1.0
315,3340.718,0.008478784999999434,-1.0
316,3332.425,0.0022798799999992347,1.0
317,3375.173,0.007617059999999176,-1.0
318,3361.245,0.008149283999999257,1.0
319,3374.357,0.010875825999999256,-1.0
320,3376.167,0.014057451999999193,1.0
321,3359.5229999999997,0.014057451999999193,1.0
322,3359.428,0.014057451999999193,1.0
323,3353.44,0.009472087999999212,-1.0
324,3355.579,0.010567639999999212,1.0
325,3349.7340000000004,0.010134800999999083,-1.0
326,3355.508,0.01174235799999912,1.0
327,3343.815,0.00939692299999928,-1.0
328,3346.599,0.011085634999999261,1.0
329,3337.5370000000003,0.011085634999999261,1.0
330,3338.6009999999997,0.011085634999999261,1.0
331,3342.5879999999997,0.006602648999999072,-1.0
332,3326.406,0.010770077999999073,1.0
333,3322.7690000000002,0.00811495799999884,-1.0
334,3315.6409999999996,0.00811495799999884,-1.0
335,3317.493,0.0077879579999988735,0.0
336,3326.4040000000005,0.0077879579999988735,0.0
337,3317.421,0.0077879579999988735,0.0
338,3311.502,0.0077879579999988735,-1.0
339,3311.573,0.00867433299999898,0.0
340,3308.437,0.00867433299999898,1.0
341,3303.297,0.00867433299999898,1.0
342,3306.362,0.00867433299999898,1.0
343,3296.525,0.00867433299999898,1.0
344,3297.097,0.00867433299999898,1.0
345,3306.5879999999997,0.00867433299999898,1.0
346,3300.458,0.009085950999998982,0.0
347,3312.65,0.009085950999998982,0.0
348,3321.4590000000003,0.009085950999998982,-1.0
349,3304.1740000000004,0.012811850999999042,1.0
350,3303.3190000000004,0.012465366999999006,-1.0
351,3304.388,0.012465366999999006,-1.0
352,3307.738,0.011286982999998862,1.0
353,3311.587,0.012612584999998955,-1.0
354,3316.571,0.012857993999999096,1.0
355,3312.216,0.010061381999999064,-1.0
356,3304.375,0.010061381999999064,-1.0
357,3302.735,0.010061381999999064,-1.0
358,3299.741,0.011919335999998948,1.0
359,3304.2270000000003,0.012882605999998908,-1.0
360,3306.328,0.012882605999998908,-1.0
361,3306.188,0.012882605999998908,-1.0
362,3285.5840000000003,0.012882605999998908,-1.0
363,3286.657,0.012882605999998908,-1.0
364,3290.4970000000003,0.012882605999998908,-1.0
365,3308.385,0.012882605999998908,-1.0
366,3312.2209999999995,0.012882605999998908,-1.0
367,3304.848,0.012882605999998908,-1.0
368,3302.7,0.012882605999998908,-1.0
369,3296.56,0.012882605999998908,-1.0
370,3298.4040000000005,0.012882605999998908,-1.0
371,3306.395,0.012882605999998908,-1.0
372,3308.468,0.012882605999998908,-1.0
373,3307.3190000000004,0.012882605999998908,-1.0
374,3309.315,0.012882605999998908,-1.0
375,3306.0170000000003,0.011069827999999005,1.0
376,3315.921,0.011890755999998781,-1.0
377,3312.0809999999997,0.011890755999998781,-1.0
378,3311.3109999999997,0.011890755999998781,-1.0
379,3308.241,0.011890755999998781,-1.0
380,3306.17,0.011890755999998781,-1.0
381,3312.0820000000003,0.011890755999998781,-1.0
382,3309.239,0.011890755999998781,-1.0
383,3306.397,0.011890755999998781,-1.0
384,3306.321,0.011890755999998781,-1.0
385,3305.323,0.013873516999998836,1.0
386,3307.3179999999998,0.014628886999998869,-1.0
387,3310.92,0.014628886999998869,-1.0
388,3310.7690000000002,0.014628886999998869,-1.0
389,3312.613,0.014628886999998869,-1.0
390,3313.535,0.012301462999998902,1.0
391,3321.44,0.012301462999998902,1.0
392,3328.289,0.012301462999998902,1.0
393,3330.2790000000005,0.012301462999998902,1.0
394,3330.2790000000005,0.012301462999998902,1.0
395,3327.135,0.012301462999998902,1.0
396,3322.3709999999996,0.012301462999998902,1.0
397,3322.447,0.015026197999998825,-1.0
398,3329.508,0.015026197999998825,-1.0
399,3318.607,0.014656981999998875,1.0
400,3326.37,0.01598729699999879,-1.0
401,3327.292,0.016202896999998773,1.0
402,3327.292,0.015801880999998907,-1.0
403,3327.4440000000004,0.01675071699999897,1.0
404,3324.4509999999996,0.015919676999998966,-1.0
405,3325.5240000000003,0.015719090999998908,1.0
406,3327.4440000000004,0.03749322899999874,-1.0
407,3429.75,0.0183846849999989,1.0
408,3421.312,0.0183846849999989,1.0
409,3406.96,0.0183846849999989,1.0
410,3409.958,0.0183846849999989,1.0
411,3408.952,0.0183846849999989,1.0
412,3405.882,0.0183846849999989,1.0
413,3405.958,0.0183846849999989,1.0
414,3405.113,0.0183846849999989,1.0
415,3395.3590000000004,0.0183846849999989,1.0
416,3389.063,0.0183846849999989,1.0
417,3388.363,0.0183846849999989,1.0
418,3392.28,0.0183846849999989,1.0
419,3388.288,0.0183846849999989,1.0
420,3390.284,0.00993553699999894,-1.0
421,3392.268,0.009545488999998852,1.0
422,3394.196,0.00916724899999899,-1.0
423,3392.348,0.00916724899999899,-1.0
424,3392.42,0.00916724899999899,-1.0
425,3386.37,0.00916724899999899,-1.0
426,3388.29,0.00916724899999899,-1.0
427,3388.438,0.009113190999998855,1.0
428,3396.498,0.010606820999998767,-1.0
429,3397.724,0.010606820999998767,-1.0
430,3392.4320000000002,0.010606820999998767,-1.0
431,3398.572,0.010606820999998767,-1.0
432,3393.5759999999996,0.010606820999998767,-1.0
433,3392.81,0.010606820999998767,-1.0
434,3408.3979999999997,0.010606820999998767,-1.0
435,3404.559,0.007673240999998887,1.0
436,3413.542,0.007673240999998887,1.0
437,3433.657,0.013007953999998767,-1.0
438,3434.2,0.013450447999998838,1.0
439,3433.278,0.013450447999998838,1.0
440,3434.048,0.013450447999998838,1.0
441,3434.047,0.013450447999998838,1.0
442,3442.032,0.013450447999998838,1.0
443,3442.0359999999996,0.013450447999998838,1.0
444,3440.9629999999997,0.013450447999998838,1.0
445,3441.893,0.013450447999998838,1.0
446,3445.993,0.013450447999998838,1.0
447,3453.3740000000003,0.013450447999998838,1.0
448,3450.1409999999996,0.013450447999998838,1.0
449,3468.042,0.013450447999998838,1.0
450,3461.285,0.013450447999998838,1.0
451,3447.465,0.013450447999998838,1.0
452,3468.73,0.013450447999998838,1.0
453,3463.0229999999997,0.013450447999998838,1.0
454,3452.9840000000004,0.013450447999998838,1.0
455,3452.5440000000003,0.013450447999998838,1.0
456,3454.593,0.013450447999998838,1.0
457,3450.4559999999997,0.013450447999998838,1.0
458,3442.687,0.013450447999998838,1.0
459,3449.673,0.013450447999998838,1.0
460,3446.679,0.016229977999998813,-1.0
461,3450.454,0.016078462999999044,1.0
462,3449.4559999999997,0.01688948899999909,-1.0
463,3456.3720000000003,0.016230409999998807,1.0
464,3454.735,0.016230409999998807,1.0
465,3450.742,0.011996085999998796,-1.0
466,3437.41,0.015064836999998832,1.0
467,3437.625,0.014673009999998765,-1.0
468,3437.553,0.014673009999998765,-1.0
469,3427.413,0.017255579999998716,1.0
470,3426.84,0.017255579999998716,1.0
471,3420.908,0.017255579999998716,1.0
472,3425.8979999999997,0.017255579999998716,1.0
473,3423.91,0.018350530999998727,-1.0
474,3434.652,0.018350530999998727,-1.0
475,3433.797,0.018350530999998727,-1.0
476,3430.804,0.018350530999998727,-1.0
477,3435.7929999999997,0.018350530999998727,-1.0
478,3440.7940000000003,0.016301554999998746,1.0
479,3435.954,0.015055153999998572,-1.0
480,3436.593,0.015055153999998572,-1.0
481,3442.2940000000003,0.015055153999998572,-1.0
482,3454.433,0.009726228999998643,1.0
483,3468.405,0.009928792999998493,0.0
484,3457.571,0.009928792999998493,1.0
485,3462.718,0.008317536999998598,-1.0
486,3450.5190000000002,0.008317536999998598,-1.0
487,3452.515,0.008317536999998598,-1.0
488,3455.2929999999997,0.008317536999998598,-1.0
489,3446.455,0.008317536999998598,-1.0
490,3449.377,0.008317536999998598,-1.0
491,3444.313,0.008317536999998598,-1.0
492,3444.385,0.008317536999998598,-1.0
493,3434.405,0.008317536999998598,-1.0
494,3432.4809999999998,0.008317536999998598,-1.0
495,3437.395,0.008317536999998598,-1.0
496,3434.47,0.008317536999998598,-1.0
497,3431.8759999999997,0.008317536999998598,-1.0
498,3432.873,0.008317536999998598,-1.0
499,3447.45,0.008317536999998598,-1.0
500,3439.862,0.011182762999998541,1.0
501,3447.764,0.011182762999998541,1.0
502,3450.756,0.011182762999998541,1.0
503,3444.7709999999997,0.011331134999998493,-1.0
504,3442.619,0.011331498999998413,1.0
505,3446.7690000000002,0.011331498999998413,1.0
506,3448.685,0.011331498999998413,1.0
507,3452.9190000000003,0.011331498999998413,1.0
508,3450.76,0.011331498999998413,1.0
509,3448.845,0.011331498999998413,1.0
510,3448.847,0.011331498999998413,1.0
511,3446.09,0.010369726999998496,-1.0
512,3439.712,0.011809021999998448,1.0
513,3440.7090000000003,0.0114501179999984,-1.0
514,3439.9440000000004,0.0114501179999984,-1.0
515,3438.868,0.011420764999998667,1.0
516,3442.8579999999997,0.011420764999998667,1.0
517,3443.861,0.011600164999998608,-1.0
518,3441.788,0.013929508999998674,1.0
519,3433.7290000000003,0.013929508999998674,1.0
520,3427.671,0.013929508999998674,1.0
521,3425.8059999999996,0.013929508999998674,1.0
522,3423.8109999999997,0.010765092999998505,-1.0
523,3426.9559999999997,0.010765092999998505,-1.0
524,3426.8790000000004,0.010765092999998505,-1.0
525,3430.87,0.010765092999998505,-1.0
526,3436.955,0.010765092999998505,-1.0
527,3433.0429999999997,0.009357167999998417,1.0
528,3432.886,0.009892413999998517,-1.0
529,3437.802,0.009892413999998517,-1.0
530,3443.9440000000004,0.009892413999998517,-1.0
531,3443.947,0.009892413999998517,-1.0
532,3442.8709999999996,0.009892413999998517,-1.0
533,3450.8579999999997,0.0074885259999983855,1.0
534,3448.022,0.0066953029999985425,-1.0
535,3448.705,0.0066953029999985425,-1.0
536,3450.7009999999996,0.0066953029999985425,-1.0
537,3453.764,0.006020775999998396,1.0
538,3453.921,0.006020775999998396,1.0
539,3456.915,0.006020775999998396,1.0
540,3462.8990000000003,0.006020775999998396,1.0
541,3469.573,0.006020775999998396,1.0
542,3432.289,0.006020775999998396,1.0
543,3447.938,0.004291271999998569,-1.0
544,3446.94,0.004291271999998569,-1.0
545,3444.1820000000002,0.004291271999998569,-1.0
546,3443.184,0.004291271999998569,-1.0
547,3445.179,0.004291271999998569,-1.0
548,3434.725,0.0048128999999985655,1.0
549,3447.381,0.007682549999998622,-1.0
550,3450.39,0.0070827199999985435,1.0
551,3452.3070000000002,0.006429855999998457,1.0
552,3449.158,0.004596795999998404,-1.0
553,3446.087,0.006882171999998299,1.0
554,3439.255,0.004712757999998374,-1.0
555,3438.1809999999996,0.004712757999998374,-1.0
556,3441.1740000000004,0.0063163419999983095,1.0
557,3432.039,0.004107318999998055,-1.0
558,3432.803,0.0043135989999982804,-1.0
559,3432.9590000000003,0.0043135989999982804,-1.0
560,3440.0440000000003,0.002240070999998345,1.0
561,3445.9509999999996,0.002240070999998345,1.0
562,3440.962,0.002240070999998345,1.0
563,3438.889,0.0018631629999981136,-1.0
564,3440.1209999999996,0.002004942999998205,1.0
565,3440.055,0.002004942999998205,1.0
566,3440.8959999999997,0.0021236709999981063,-1.0
567,3442.7329999999997,0.002503371999998061,1.0
568,3440.887,0.002503371999998061,1.0
569,3441.885,0.002729071999998167,-1.0
570,3445.953,0.002729071999998167,-1.0
571,3442.0409999999997,0.002729071999998167,-1.0
572,3439.042,0.002729071999998167,-1.0
573,3438.8790000000004,0.002729071999998167,-1.0
574,3441.8720000000003,0.002729071999998167,-1.0
575,3442.789,0.002729071999998167,-1.0
576,3443.9429999999998,0.002729071999998167,-1.0
577,3446.857,0.002729071999998167,-1.0
578,3444.099,0.002729071999998167,-1.0
579,3449.009,0.002549303999998198,1.0
580,3444.862,0.001186643999998127,-1.0
581,3444.0209999999997,0.001186643999998127,-1.0
582,3443.0240000000003,0.0013212209999982072,1.0
583,3446.075,0.0013162709999980926,-1.0
584,3444.9990000000003,0.002115740999998117,1.0
585,3443.845,0.0013062959999980972,-1.0
586,3442.848,0.003617499999998053,1.0
587,3434.113,0.003617499999998053,1.0
588,3432.028,0.0011276099999979472,-1.0
589,3433.2129999999997,0.0011276099999979472,-1.0
590,3430.13,0.0011276099999979472,-1.0
591,3432.1240000000003,0.0011276099999979472,-1.0
592,3432.1240000000003,0.0007014539999978808,1.0
593,3436.117,0.0007014539999978808,1.0
594,3433.941,0.0007014539999978808,1.0
595,3431.855,0.0007014539999978808,1.0
596,3432.0370000000003,0.0007014539999978808,1.0
597,3431.13,0.0007014539999978808,1.0
598,3433.079,0.0007106129999978616,-1.0
599,3434.167,0.0013045249999981134,1.0
600,3431.903,0.0013045249999981134,1.0
601,3434.982,0.0013045249999981134,1.0
602,3435.073,0.0013045249999981134,1.0
603,3431.991,2.8324999997941802e-05,-1.0
604,3429.7859999999996,0.0017314719999979022,1.0
605,3425.074,-0.00041481200000204055,-1.0
606,3421.265,-0.00041481200000204055,-1.0
607,3408.018,0.0035988189999980325,-1.0
608,3406.905,0.0035988189999980325,-1.0
609,3406.902,0.0035988189999980325,-1.0
610,3416.865,0.0035988189999980325,-1.0
611,3417.862,0.0005348789999979342,1.0
612,3423.945,0.0015886789999977058,-1.0
613,3425.131,0.0015886789999977058,-1.0
614,3418.06,0.002704362999997878,-1.0
615,3419.781,0.002704362999997878,-1.0
616,3418.784,0.002704362999997878,-1.0
617,3417.7870000000003,0.0025340739999977213,1.0
618,3420.961,0.0029457229999978463,-1.0
619,3421.684,0.003936907999997796,1.0
620,3417.8779999999997,0.0038972399999976925,-1.0
621,3423.4959999999996,0.0038972399999976925,-1.0
622,3426.487,0.0038972399999976925,-1.0
